key_id,key,factoid_id,fact,counter
2378,"Mousepad",2378,"Informationen zu Mousepad finden sich im Wiki unter http://wiki.ubuntuusers.de/Mousepad",0
2381,"Mozilla_Profilemanager",2381,"Informationen zu Mozilla_Profilemanager finden sich im Wiki unter http://wiki.ubuntuusers.de/Mozilla_Profilemanager",0
2382,"Mozilla_Weave",2382,"Informationen zu Mozilla_Weave finden sich im Wiki unter http://wiki.ubuntuusers.de/Mozilla_Weave",0
2380,"Mozilla_plattformübergreifend_nutzen",2380,"Informationen zu Mozilla_plattformübergreifend_nutzen finden sich im Wiki unter http://wiki.ubuntuusers.de/Mozilla_plattformübergreifend_nutzen",0
2402,"Muine",2402,"Informationen zu Muine finden sich im Wiki unter http://wiki.ubuntuusers.de/Muine",0
2403,"Multi-Boot",2403,"Informationen zu Multi-Boot finden sich im Wiki unter http://wiki.ubuntuusers.de/Multi-Boot",0
2404,"MultiCD",2404,"Informationen zu MultiCD finden sich im Wiki unter http://wiki.ubuntuusers.de/MultiCD",0
2410,"MultiSystem",2410,"Informationen zu MultiSystem finden sich im Wiki unter http://wiki.ubuntuusers.de/MultiSystem",0
2405,"Multicore",2405,"Informationen zu Multicore finden sich im Wiki unter http://wiki.ubuntuusers.de/Multicore",0
2406,"Multihintergründe_für_Desktopwürfel",2406,"Informationen zu Multihintergründe_für_Desktopwürfel finden sich im Wiki unter http://wiki.ubuntuusers.de/Multihintergründe_für_Desktopwürfel",0
2407,"Multimedia",2407,"Informationen zu Multimedia finden sich im Wiki unter http://wiki.ubuntuusers.de/Multimedia",0
2408,"Multiple_Uplink_Routing",2408,"Informationen zu Multiple_Uplink_Routing finden sich im Wiki unter http://wiki.ubuntuusers.de/Multiple_Uplink_Routing",0
2409,"Multipointer",2409,"Informationen zu Multipointer finden sich im Wiki unter http://wiki.ubuntuusers.de/Multipointer",0
2411,"Mumble",2411,"Informationen zu Mumble finden sich im Wiki unter http://wiki.ubuntuusers.de/Mumble",0
2412,"Munin",2412,"Informationen zu Munin finden sich im Wiki unter http://wiki.ubuntuusers.de/Munin",0
2414,"Muon_Paketverwaltung",2414,"Informationen zu Muon_Paketverwaltung finden sich im Wiki unter http://wiki.ubuntuusers.de/Muon_Paketverwaltung",0
2415,"Muon_Programmverwaltung",2415,"Informationen zu Muon_Programmverwaltung finden sich im Wiki unter http://wiki.ubuntuusers.de/Muon_Programmverwaltung",0
2416,"Mupen64Plus",2416,"Informationen zu Mupen64Plus finden sich im Wiki unter http://wiki.ubuntuusers.de/Mupen64Plus",0
2417,"MuseScore",2417,"Informationen zu MuseScore finden sich im Wiki unter http://wiki.ubuntuusers.de/MuseScore",0
2418,"Music_Browser",2418,"Informationen zu Music_Browser finden sich im Wiki unter http://wiki.ubuntuusers.de/Music_Browser",0
2419,"Music_Player_Deamon",2419,"Informationen zu Music_Player_Deamon finden sich im Wiki unter http://wiki.ubuntuusers.de/Music_Player_Deamon",0
2420,"Musicbrainz_Picard",2420,"Informationen zu Musicbrainz_Picard finden sich im Wiki unter http://wiki.ubuntuusers.de/Musicbrainz_Picard",0
2421,"Musik_verwalten",2421,"Informationen zu Musik_verwalten finden sich im Wiki unter http://wiki.ubuntuusers.de/Musik_verwalten",0
2422,"Musique",2422,"Informationen zu Musique finden sich im Wiki unter http://wiki.ubuntuusers.de/Musique",0
2423,"Mustek_1200CP",2423,"Informationen zu Mustek_1200CP finden sich im Wiki unter http://wiki.ubuntuusers.de/Mustek_1200CP",0
2424,"Mutt",2424,"Informationen zu Mutt finden sich im Wiki unter http://wiki.ubuntuusers.de/Mutt",0
2427,"MyPaint",2427,"Informationen zu MyPaint finden sich im Wiki unter http://wiki.ubuntuusers.de/MyPaint",0
2428,"MySQL",2428,"Informationen zu MySQL finden sich im Wiki unter http://wiki.ubuntuusers.de/MySQL",0
2430,"MySQL/Werkzeuge",2430,"Informationen zu MySQL/Werkzeuge finden sich im Wiki unter http://wiki.ubuntuusers.de/MySQL/Werkzeuge",0
2429,"MySQL_Workbench",2429,"Informationen zu MySQL_Workbench finden sich im Wiki unter http://wiki.ubuntuusers.de/MySQL_Workbench",0
2431,"MythTV",2431,"Informationen zu MythTV finden sich im Wiki unter http://wiki.ubuntuusers.de/MythTV",0
2505,"NFS",2505,"Informationen zu NFS finden sich im Wiki unter http://wiki.ubuntuusers.de/NFS",0
2519,"NRSS",2519,"Informationen zu NRSS finden sich im Wiki unter http://wiki.ubuntuusers.de/NRSS",0
2521,"NTFS",2521,"Informationen zu NTFS finden sich im Wiki unter http://wiki.ubuntuusers.de/NTFS",0
2522,"NTP",2522,"Informationen zu NTP finden sich im Wiki unter http://wiki.ubuntuusers.de/NTP",0
2533,"NVtv",2533,"Informationen zu NVtv finden sich im Wiki unter http://wiki.ubuntuusers.de/NVtv",0
2535,"NX",2535,"Informationen zu NX finden sich im Wiki unter http://wiki.ubuntuusers.de/NX",0
2432,"Nano",2432,"Informationen zu Nano finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano",0
2433,"Nano/.nanorc",2433,"Informationen zu Nano/.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/.nanorc",0
2434,"Nano/c.nanorc",2434,"Informationen zu Nano/c.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/c.nanorc",0
2435,"Nano/cfg.nanorc",2435,"Informationen zu Nano/cfg.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/cfg.nanorc",0
2436,"Nano/css.nanorc",2436,"Informationen zu Nano/css.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/css.nanorc",0
2437,"Nano/dapper-.nanorc",2437,"Informationen zu Nano/dapper-.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/dapper-.nanorc",0
2438,"Nano/default.nanorc",2438,"Informationen zu Nano/default.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/default.nanorc",0
2439,"Nano/highlighterliste",2439,"Informationen zu Nano/highlighterliste finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/highlighterliste",0
2440,"Nano/html.nanorc",2440,"Informationen zu Nano/html.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/html.nanorc",0
2441,"Nano/js.nanorc",2441,"Informationen zu Nano/js.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/js.nanorc",0
2442,"Nano/makefile.nanorc",2442,"Informationen zu Nano/makefile.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/makefile.nanorc",0
2443,"Nano/moinmoin.nanorc",2443,"Informationen zu Nano/moinmoin.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/moinmoin.nanorc",0
2444,"Nano/nano-sh",2444,"Informationen zu Nano/nano-sh finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/nano-sh",0
2445,"Nano/nanorc.nanorc",2445,"Informationen zu Nano/nanorc.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/nanorc.nanorc",0
2446,"Nano/sh.nanorc",2446,"Informationen zu Nano/sh.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/sh.nanorc",0
2447,"Nano/tex.nanorc",2447,"Informationen zu Nano/tex.nanorc finden sich im Wiki unter http://wiki.ubuntuusers.de/Nano/tex.nanorc",0
2448,"Natty",2448,"Informationen zu Natty finden sich im Wiki unter http://wiki.ubuntuusers.de/Natty",0
2449,"Natty_Narwhal",2449,"Informationen zu Natty_Narwhal finden sich im Wiki unter http://wiki.ubuntuusers.de/Natty_Narwhal",0
2450,"Nautilus",2450,"Informationen zu Nautilus finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus",0
2451,"Nautilus-Actions",2451,"Informationen zu Nautilus-Actions finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus-Actions",0
2452,"Nautilus-Actions/action-2c3b7439-0a32-41d3-973c-b4019be2a4d5.xml",2452,"Informationen zu Nautilus-Actions/action-2c3b7439-0a32-41d3-973c-b4019be2a4d5.xml finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus-Actions/action-2c3b7439-0a32-41d3-973c-b4019be2a4d5.xml",0
2453,"Nautilus-Actions/config-2c3b7439-0a32-41d3-973c-b4019be2a4d5.schema",2453,"Informationen zu Nautilus-Actions/config-2c3b7439-0a32-41d3-973c-b4019be2a4d5.schema finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus-Actions/config-2c3b7439-0a32-41d3-973c-b4019be2a4d5.schema",0
2454,"Nautilus/Skripte",2454,"Informationen zu Nautilus/Skripte finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte",0
2455,"Nautilus/Skripte/PDF_Konvertierung",2455,"Informationen zu Nautilus/Skripte/PDF_Konvertierung finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/PDF_Konvertierung",0
2456,"Nautilus/Skripte/PDF_Konvertierung/inPDFumwandeln",2456,"Informationen zu Nautilus/Skripte/PDF_Konvertierung/inPDFumwandeln finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/PDF_Konvertierung/inPDFumwandeln",0
2457,"Nautilus/Skripte/PDF_Konvertierung/merge2PDF",2457,"Informationen zu Nautilus/Skripte/PDF_Konvertierung/merge2PDF finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/PDF_Konvertierung/merge2PDF",0
2458,"Nautilus/Skripte/Splitten_und_Vereinigen",2458,"Informationen zu Nautilus/Skripte/Splitten_und_Vereinigen finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Splitten_und_Vereinigen",0
2459,"Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Splitten",2459,"Informationen zu Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Splitten finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Splitten",0
2460,"Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Vereinigen",2460,"Informationen zu Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Vereinigen finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Splitten_und_Vereinigen/Dateien_Vereinigen",0
2461,"Nautilus/Skripte/Splitten_und_Vereinigen/File_Merge",2461,"Informationen zu Nautilus/Skripte/Splitten_und_Vereinigen/File_Merge finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Splitten_und_Vereinigen/File_Merge",0
2462,"Nautilus/Skripte/Splitten_und_Vereinigen/File_Split",2462,"Informationen zu Nautilus/Skripte/Splitten_und_Vereinigen/File_Split finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Splitten_und_Vereinigen/File_Split",0
2463,"Nautilus/Skripte/Symbolischer_Link",2463,"Informationen zu Nautilus/Skripte/Symbolischer_Link finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Symbolischer_Link",0
2464,"Nautilus/Skripte/Symbolischer_Link/editSymLINK",2464,"Informationen zu Nautilus/Skripte/Symbolischer_Link/editSymLINK finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Symbolischer_Link/editSymLINK",0
2465,"Nautilus/Skripte/Symbolischer_Link/symLINKbearbeiten",2465,"Informationen zu Nautilus/Skripte/Symbolischer_Link/symLINKbearbeiten finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Symbolischer_Link/symLINKbearbeiten",0
2466,"Nautilus/Skripte/Volltextsuche",2466,"Informationen zu Nautilus/Skripte/Volltextsuche finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Volltextsuche",0
2468,"Nautilus/Skripte/Volltextsuche/Volltextsuche",2468,"Informationen zu Nautilus/Skripte/Volltextsuche/Volltextsuche finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Volltextsuche/Volltextsuche",0
2467,"Nautilus/Skripte/Volltextsuche/grepALLhere",2467,"Informationen zu Nautilus/Skripte/Volltextsuche/grepALLhere finden sich im Wiki unter http://wiki.ubuntuusers.de/Nautilus/Skripte/Volltextsuche/grepALLhere",0
2469,"Navit",2469,"Informationen zu Navit finden sich im Wiki unter http://wiki.ubuntuusers.de/Navit",0
2470,"Navit/Navit_Logo",2470,"Informationen zu Navit/Navit_Logo finden sich im Wiki unter http://wiki.ubuntuusers.de/Navit/Navit_Logo",0
2471,"Navit/navit.xml",2471,"Informationen zu Navit/navit.xml finden sich im Wiki unter http://wiki.ubuntuusers.de/Navit/navit.xml",0
2472,"Navit/screen_navit",2472,"Informationen zu Navit/screen_navit finden sich im Wiki unter http://wiki.ubuntuusers.de/Navit/screen_navit",0
2475,"Neo",2475,"Informationen zu Neo finden sich im Wiki unter http://wiki.ubuntuusers.de/Neo",0
2476,"Neo/Neo_Ebene1",2476,"Informationen zu Neo/Neo_Ebene1 finden sich im Wiki unter http://wiki.ubuntuusers.de/Neo/Neo_Ebene1",0
2477,"NeoRouter",2477,"Informationen zu NeoRouter finden sich im Wiki unter http://wiki.ubuntuusers.de/NeoRouter",0
2478,"Nepomuk",2478,"Informationen zu Nepomuk finden sich im Wiki unter http://wiki.ubuntuusers.de/Nepomuk",0
2479,"Nero_Linux",2479,"Informationen zu Nero_Linux finden sich im Wiki unter http://wiki.ubuntuusers.de/Nero_Linux",0
2480,"Nero_Linux/Erlaubnis.txt",2480,"Informationen zu Nero_Linux/Erlaubnis.txt finden sich im Wiki unter http://wiki.ubuntuusers.de/Nero_Linux/Erlaubnis.txt",0
2488,"NetMD",2488,"Informationen zu NetMD finden sich im Wiki unter http://wiki.ubuntuusers.de/NetMD",0
2482,"Netbeans",2482,"Informationen zu Netbeans finden sich im Wiki unter http://wiki.ubuntuusers.de/Netbeans",0
2483,"Netbooks",2483,"Informationen zu Netbooks finden sich im Wiki unter http://wiki.ubuntuusers.de/Netbooks",0
2484,"Netbooks/Hardware",2484,"Informationen zu Netbooks/Hardware finden sich im Wiki unter http://wiki.ubuntuusers.de/Netbooks/Hardware",0
2485,"Netbooks/Installation",2485,"Informationen zu Netbooks/Installation finden sich im Wiki unter http://wiki.ubuntuusers.de/Netbooks/Installation",0
2486,"Netbooks/Tipps_zur_Benutzung",2486,"Informationen zu Netbooks/Tipps_zur_Benutzung finden sich im Wiki unter http://wiki.ubuntuusers.de/Netbooks/Tipps_zur_Benutzung",0
2489,"Netspeed",2489,"Informationen zu Netspeed finden sich im Wiki unter http://wiki.ubuntuusers.de/Netspeed",0
2490,"Netspeed/netspeed",2490,"Informationen zu Netspeed/netspeed finden sich im Wiki unter http://wiki.ubuntuusers.de/Netspeed/netspeed",0
2492,"Network-Manager",2492,"Informationen zu Network-Manager finden sich im Wiki unter http://wiki.ubuntuusers.de/Network-Manager",0
2493,"Network-Manager/VPN_Plugins",2493,"Informationen zu Network-Manager/VPN_Plugins finden sich im Wiki unter http://wiki.ubuntuusers.de/Network-Manager/VPN_Plugins",0
2494,"NetworkManager",2494,"Informationen zu NetworkManager finden sich im Wiki unter http://wiki.ubuntuusers.de/NetworkManager",0
2495,"NetworkManager/Dispatcher",2495,"Informationen zu NetworkManager/Dispatcher finden sich im Wiki unter http://wiki.ubuntuusers.de/NetworkManager/Dispatcher",0
2496,"NetworkManager/NetworkManager_ohne_GUI",2496,"Informationen zu NetworkManager/NetworkManager_ohne_GUI finden sich im Wiki unter http://wiki.ubuntuusers.de/NetworkManager/NetworkManager_ohne_GUI",0
2497,"Netzwerk",2497,"Informationen zu Netzwerk finden sich im Wiki unter http://wiki.ubuntuusers.de/Netzwerk",0
2498,"Netzwerk-Monitoring",2498,"Informationen zu Netzwerk-Monitoring finden sich im Wiki unter http://wiki.ubuntuusers.de/Netzwerk-Monitoring",0
2499,"Netzwerkbrücke",2499,"Informationen zu Netzwerkbrücke finden sich im Wiki unter http://wiki.ubuntuusers.de/Netzwerkbrücke",0
2500,"Netzwerkkarten_bündeln",2500,"Informationen zu Netzwerkkarten_bündeln finden sich im Wiki unter http://wiki.ubuntuusers.de/Netzwerkkarten_bündeln",0
2504,"Newsreader",2504,"Informationen zu Newsreader finden sich im Wiki unter http://wiki.ubuntuusers.de/Newsreader",0
2508,"Nicht_unterstützte_Drucker_als_Windows-Freigabe",2508,"Informationen zu Nicht_unterstützte_Drucker_als_Windows-Freigabe finden sich im Wiki unter http://wiki.ubuntuusers.de/Nicht_unterstützte_Drucker_als_Windows-Freigabe",0
2509,"Nicotine",2509,"Informationen zu Nicotine finden sich im Wiki unter http://wiki.ubuntuusers.de/Nicotine",0
2511,"No_Paste_Service",2511,"Informationen zu No_Paste_Service finden sich im Wiki unter http://wiki.ubuntuusers.de/No_Paste_Service",0
2515,"NoteCase",2515,"Informationen zu NoteCase finden sich im Wiki unter http://wiki.ubuntuusers.de/NoteCase",0
2512,"Notebook-Festplatten-Bug",2512,"Informationen zu Notebook-Festplatten-Bug finden sich im Wiki unter http://wiki.ubuntuusers.de/Notebook-Festplatten-Bug",0
2513,"Notebooks",2513,"Informationen zu Notebooks finden sich im Wiki unter http://wiki.ubuntuusers.de/Notebooks",0
2514,"Notebooks_Übersicht",2514,"Informationen zu Notebooks_Übersicht finden sich im Wiki unter http://wiki.ubuntuusers.de/Notebooks_Übersicht",0
2516,"Noteedit",2516,"Informationen zu Noteedit finden sich im Wiki unter http://wiki.ubuntuusers.de/Noteedit",0
2517,"Notfall",2517,"Informationen zu Notfall finden sich im Wiki unter http://wiki.ubuntuusers.de/Notfall",0
2518,"Notizen",2518,"Informationen zu Notizen finden sich im Wiki unter http://wiki.ubuntuusers.de/Notizen",0
2520,"NtEd",2520,"Informationen zu NtEd finden sich im Wiki unter http://wiki.ubuntuusers.de/NtEd",0
2524,"NumericalChameleon",2524,"Informationen zu NumericalChameleon finden sich im Wiki unter http://wiki.ubuntuusers.de/NumericalChameleon",0
2525,"Nummernblock_aktivieren",2525,"Informationen zu Nummernblock_aktivieren finden sich im Wiki unter http://wiki.ubuntuusers.de/Nummernblock_aktivieren",0
2526,"Nur-Lesen_Root-Dateisystem_mit_aufs",2526,"Informationen zu Nur-Lesen_Root-Dateisystem_mit_aufs finden sich im Wiki unter http://wiki.ubuntuusers.de/Nur-Lesen_Root-Dateisystem_mit_aufs",0
2527,"Nvidia-Grafikkarten",2527,"Informationen zu Nvidia-Grafikkarten finden sich im Wiki unter http://wiki.ubuntuusers.de/Nvidia-Grafikkarten",0
2528,"Nvidia-Grafikkarten/Manuelle_Treiberinstallation",2528,"Informationen zu Nvidia-Grafikkarten/Manuelle_Treiberinstallation finden sich im Wiki unter http://wiki.ubuntuusers.de/Nvidia-Grafikkarten/Manuelle_Treiberinstallation",0
2529,"Nvidia-Grafikkarten/Suspend",2529,"Informationen zu Nvidia-Grafikkarten/Suspend finden sich im Wiki unter http://wiki.ubuntuusers.de/Nvidia-Grafikkarten/Suspend",0
2530,"Nvidia-Grafikkarten/XServer_Optionen",2530,"Informationen zu Nvidia-Grafikkarten/XServer_Optionen finden sich im Wiki unter http://wiki.ubuntuusers.de/Nvidia-Grafikkarten/XServer_Optionen",0
2534,"Nvu",2534,"Informationen zu Nvu finden sich im Wiki unter http://wiki.ubuntuusers.de/Nvu",0
2540,"OCRFeeder",2540,"Informationen zu OCRFeeder finden sich im Wiki unter http://wiki.ubuntuusers.de/OCRFeeder",0
2544,"ODBC-Datenquellen_einrichten",2544,"Informationen zu ODBC-Datenquellen_einrichten finden sich im Wiki unter http://wiki.ubuntuusers.de/ODBC-Datenquellen_einrichten",0
2545,"OEM_Installation",2545,"Informationen zu OEM_Installation finden sich im Wiki unter http://wiki.ubuntuusers.de/OEM_Installation",0
2549,"OGMRip",2549,"Informationen zu OGMRip finden sich im Wiki unter http://wiki.ubuntuusers.de/OGMRip",0
2555,"OOXML",2555,"Informationen zu OOXML finden sich im Wiki unter http://wiki.ubuntuusers.de/OOXML",0
2600,"OPIE-Einmalpasswörter",2600,"Informationen zu OPIE-Einmalpasswörter finden sich im Wiki unter http://wiki.ubuntuusers.de/OPIE-Einmalpasswörter",0
2605,"OSM",2605,"Informationen zu OSM finden sich im Wiki unter http://wiki.ubuntuusers.de/OSM",0
2607,"OSS4",2607,"Informationen zu OSS4 finden sich im Wiki unter http://wiki.ubuntuusers.de/OSS4",0
2608,"OTR",2608,"Informationen zu OTR finden sich im Wiki unter http://wiki.ubuntuusers.de/OTR",0
2609,"OTR-Verwaltung",2609,"Informationen zu OTR-Verwaltung finden sich im Wiki unter http://wiki.ubuntuusers.de/OTR-Verwaltung",0
2541,"OcrGui",2541,"Informationen zu OcrGui finden sich im Wiki unter http://wiki.ubuntuusers.de/OcrGui",0
2538,"Ocrad",2538,"Informationen zu Ocrad finden sich im Wiki unter http://wiki.ubuntuusers.de/Ocrad",0
2543,"Octave",2543,"Informationen zu Octave finden sich im Wiki unter http://wiki.ubuntuusers.de/Octave",0
2546,"Off-the-Record_Messaging",2546,"Informationen zu Off-the-Record_Messaging finden sich im Wiki unter http://wiki.ubuntuusers.de/Off-the-Record_Messaging",0
2547,"Offene_Ports",2547,"Informationen zu Offene_Ports finden sich im Wiki unter http://wiki.ubuntuusers.de/Offene_Ports",0
2548,"Office_Komponenten",2548,"Informationen zu Office_Komponenten finden sich im Wiki unter http://wiki.ubuntuusers.de/Office_Komponenten",0
2550,"Okular",2550,"Informationen zu Okular finden sich im Wiki unter http://wiki.ubuntuusers.de/Okular",0
2554,"OnTV",2554,"Informationen zu OnTV finden sich im Wiki unter http://wiki.ubuntuusers.de/OnTV",0
2551,"Oneiric",2551,"Informationen zu Oneiric finden sich im Wiki unter http://wiki.ubuntuusers.de/Oneiric",0
2552,"Oneiric_Ocelot",2552,"Informationen zu Oneiric_Ocelot finden sich im Wiki unter http://wiki.ubuntuusers.de/Oneiric_Ocelot",0
2553,"Online_Konten",2553,"Informationen zu Online_Konten finden sich im Wiki unter http://wiki.ubuntuusers.de/Online_Konten",0
2558,"OpenAFS",2558,"Informationen zu OpenAFS finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenAFS",0
2559,"OpenAstro.org",2559,"Informationen zu OpenAstro.org finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenAstro.org",0
2563,"OpenCOBOL",2563,"Informationen zu OpenCOBOL finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenCOBOL",0
2564,"OpenDocument_Thumbnails",2564,"Informationen zu OpenDocument_Thumbnails finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenDocument_Thumbnails",0
2565,"OpenDocument_Thumbnails/OpenDocument_Thumbnails/opendocument-thumbnailer",2565,"Informationen zu OpenDocument_Thumbnails/OpenDocument_Thumbnails/opendocument-thumbnailer finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenDocument_Thumbnails/OpenDocument_Thumbnails/opendocument-thumbnailer",0
2566,"OpenDocument_Thumbnails/opendocument-thumbnailer",2566,"Informationen zu OpenDocument_Thumbnails/opendocument-thumbnailer finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenDocument_Thumbnails/opendocument-thumbnailer",0
2567,"OpenDocument_Thumbnails/opendocument.schemas",2567,"Informationen zu OpenDocument_Thumbnails/opendocument.schemas finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenDocument_Thumbnails/opendocument.schemas",0
2569,"OpenLDAP",2569,"Informationen zu OpenLDAP finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenLDAP",0
2570,"OpenOffice.org",2570,"Informationen zu OpenOffice.org finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenOffice.org",0
2571,"OpenOffice.org/Benutzerwörterbücher",2571,"Informationen zu OpenOffice.org/Benutzerwörterbücher finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenOffice.org/Benutzerwörterbücher",0
2572,"OpenOffice.org/Erweiterungen",2572,"Informationen zu OpenOffice.org/Erweiterungen finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenOffice.org/Erweiterungen",0
2573,"OpenOffice.org/Installation",2573,"Informationen zu OpenOffice.org/Installation finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenOffice.org/Installation",0
2575,"OpenSLUDGE",2575,"Informationen zu OpenSLUDGE finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenSLUDGE",0
2578,"OpenSSL-Schwachstelle",2578,"Informationen zu OpenSSL-Schwachstelle finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenSSL-Schwachstelle",0
2574,"OpenShot",2574,"Informationen zu OpenShot finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenShot",0
2576,"OpenSong",2576,"Informationen zu OpenSong finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenSong",0
2577,"OpenSong/opensong.xpm",2577,"Informationen zu OpenSong/opensong.xpm finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenSong/opensong.xpm",0
2579,"OpenStreetMap",2579,"Informationen zu OpenStreetMap finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenStreetMap",0
2580,"OpenStreetMap/Programme",2580,"Informationen zu OpenStreetMap/Programme finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenStreetMap/Programme",0
2581,"OpenStreetMap/Programme/QLandkarteGT-3D",2581,"Informationen zu OpenStreetMap/Programme/QLandkarteGT-3D finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenStreetMap/Programme/QLandkarteGT-3D",0
2582,"OpenSync/Plugin-SyncML",2582,"Informationen zu OpenSync/Plugin-SyncML finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenSync/Plugin-SyncML",0
2583,"OpenVPN",2583,"Informationen zu OpenVPN finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenVPN",0
2584,"OpenVZ",2584,"Informationen zu OpenVZ finden sich im Wiki unter http://wiki.ubuntuusers.de/OpenVZ",0
2556,"Open_DC_Hub",2556,"Informationen zu Open_DC_Hub finden sich im Wiki unter http://wiki.ubuntuusers.de/Open_DC_Hub",0
2557,"Open_Street_Map",2557,"Informationen zu Open_Street_Map finden sich im Wiki unter http://wiki.ubuntuusers.de/Open_Street_Map",0
2560,"Openbox",2560,"Informationen zu Openbox finden sich im Wiki unter http://wiki.ubuntuusers.de/Openbox",0
2561,"Openbox/Pipemenü",2561,"Informationen zu Openbox/Pipemenü finden sich im Wiki unter http://wiki.ubuntuusers.de/Openbox/Pipemenü",0
2562,"Openclipart",2562,"Informationen zu Openclipart finden sich im Wiki unter http://wiki.ubuntuusers.de/Openclipart",0
2568,"Openfire",2568,"Informationen zu Openfire finden sich im Wiki unter http://wiki.ubuntuusers.de/Openfire",0
2585,"Opera",2585,"Informationen zu Opera finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera",0
2586,"Opera/Anpassen",2586,"Informationen zu Opera/Anpassen finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/Anpassen",0
2587,"Opera/Datenmigration",2587,"Informationen zu Opera/Datenmigration finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/Datenmigration",0
2588,"Opera/E-Mail",2588,"Informationen zu Opera/E-Mail finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/E-Mail",0
2590,"Opera/IRC",2590,"Informationen zu Opera/IRC finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/IRC",0
2593,"Opera/IRC/im.css.adaptive",2593,"Informationen zu Opera/IRC/im.css.adaptive finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/IRC/im.css.adaptive",0
2594,"Opera/IRC/im.css.bak",2594,"Informationen zu Opera/IRC/im.css.bak finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/IRC/im.css.bak",0
2595,"Opera/IRC/im.css.opera",2595,"Informationen zu Opera/IRC/im.css.opera finden sich im Wiki unter http://wiki.ubuntuusers.de/Opera/IRC/im.css.opera",0
